STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/15/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/16/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/17/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/18/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/19/1973,,,,,,,,,0.23,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/20/1973,,,,,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/21/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/22/1973,,,,,,,,,0.09,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/23/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/24/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/25/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/26/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/27/1973,,,,,,,,,0.35,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/28/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/29/1973,,,,,,,,,0.23,",,0,0800",1,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/30/1973,,,,,,,,,0.07,",,0,0800",1,",,0,",1,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,1/31/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/1/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/2/1973,,,,,,,,,0.24,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/3/1973,,,,,,,,,0.07,",,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/4/1973,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/5/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/6/1973,,,,,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/7/1973,,,,,,,,,0.47,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/8/1973,,,,,,,,,0.1,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/9/1973,,,,,,,,,0.35,",,0,0800",1,",,0,",1,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/10/1973,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/11/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/12/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/13/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/14/1973,,,,,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/15/1973,,,,,,,,,0.37,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/16/1973,,,,,,,,,0.13,",,0,0800",2,",,0,",2,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/17/1973,,,,,,,,,0.02,",,0,0800",0,"T,,0,",2,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/18/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/19/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/20/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/21/1973,,,,,,,,,0.02,",,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/22/1973,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/23/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/24/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/25/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/26/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/27/1973,,,,,,,,,0.13,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,2/28/1973,,,,,,,,,0.03,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/1/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/2/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/3/1973,,,,,,,,,0.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/4/1973,,,,,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/5/1973,,,,,,,,,0.2,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/6/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/7/1973,,,,,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/8/1973,,,,,,,,,0.47,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/9/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/10/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/11/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/12/1973,,,,,,,,,0.17,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/13/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/14/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/15/1973,,,,,,,,,0.78,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/16/1973,,,,,,,,,1.52,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/17/1973,,,,,,,,,1.3,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/18/1973,,,,,,,,,0.05,",,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/19/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/20/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/21/1973,,,,,,,,,0.35,",,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/22/1973,,,,,,,,,0.17,",,0,0800",1,",,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/23/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/24/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/25/1973,,,,,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/26/1973,,,,,,,,,0.06,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/27/1973,,,,,,,,,0.11,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/28/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/29/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/30/1973,,,,,,,,,0.22,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,3/31/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/1/1973,,,,,,,,,0.58,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/2/1973,,,,,,,,,0.07,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/3/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/4/1973,,,,,,,,,0.19,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/5/1973,,,,,,,,,0.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/6/1973,,,,,,,,,0.03,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/7/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/8/1973,,,,,,,,,0.31,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/9/1973,,,,,,,,,0.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/10/1973,,,,,,,,,0.19,",,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/11/1973,,,,,,,,,0.05,",,0,0800",0,"T,,0,",0,"T,,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/12/1973,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/13/1973,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/14/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/15/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/16/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/17/1973,,,,,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/18/1973,,,,,,,,,0.25,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/19/1973,,,,,,,,,0.17,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/20/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/21/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/22/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/23/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/24/1973,,,,,,,,,0.41,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/25/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/26/1973,,,,,,,,,0.17,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/27/1973,,,,,,,,,1.27,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/28/1973,,,,,,,,,0.9,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/29/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,4/30/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/1/1973,,,,,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/2/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/3/1973,,,,,,,,,0.62,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/4/1973,,,,,,,,,0.15,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/5/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/6/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/7/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/8/1973,,,,,,,,,0.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/9/1973,,,,,,,,,0.38,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/10/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/11/1973,,,,,,,,,0.33,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/12/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/13/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/14/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/15/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/16/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/17/1973,,,,,,,,,0.15,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/18/1973,,,,,,,,,0.11,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/19/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/20/1973,,,,,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/21/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/22/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/23/1973,,,,,,,,,0.38,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/24/1973,,,,,,,,,0.82,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/25/1973,,,,,,,,,0.21,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/26/1973,,,,,,,,,0.09,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/27/1973,,,,,,,,,0.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/28/1973,,,,,,,,,1.11,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/29/1973,,,,,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/30/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,5/31/1973,,,,,,,,,0.6,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/1/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/2/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/3/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/4/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/5/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/6/1973,,,,,,,,,0.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/7/1973,,,,,,,,,0.56,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/8/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/9/1973,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
