STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/26/1987,,,,,,,0.05,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",59,",,0",60,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/27/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",60,",,0",61,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/28/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",81,",,0",62,",,0",64,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/29/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",57,",,0",59,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/30/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",60,",,0",62,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/31/1987,,,,,,,0.06,",,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",62,",,0",64,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/1/1987,,,,,,,0.41,",,0,1700",0,"P,,0,",0,",,0,",82,",,0",60,",,0",68,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/2/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",60,",,0",69,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/3/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",75,",,0",64,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/4/1987,,,,,,,0.06,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",62,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/5/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",48,",,0",70,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/6/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",72,",,0",49,",,0",66,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/7/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",74,",,0",56,",,0",69,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/8/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",79,",,0",59,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/9/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",81,",,0",60,",,0",74,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/10/1987,,,,,,,0.34,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",53,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/11/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",50,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/12/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",77,",,0",66,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/13/1987,,,,,,,0.04,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",64,",,0",76,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/14/1987,,,,,,,0,"T,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",61,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/15/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",59,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/16/1987,,,,,,,0.03,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",64,",,0",79,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/17/1987,,,,,,,0.06,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",61,",,0",77,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/18/1987,,,,,,,0.05,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",64,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/19/1987,,,,,,,0.16,",,0,1700",0,"P,,0,",0,"P,,0,",81,",,0",61,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/20/1987,,,,,,,0.15,",,0,1700",0,"P,,0,",0,"P,,0,",79,",,0",64,",,0",79,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/21/1987,,,,,,,0.35,",,0,1700",0,"P,,0,",0,"P,,0,",79,",,0",65,",,0",77,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/22/1987,,,,,,,0.05,",,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",62,",,0",75,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/23/1987,,,,,,,0.07,",,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",59,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/24/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",62,",,0",79,",,0,1700",1,",,0",,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/25/1987,,,,,,,0.38,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",65,",,0",72,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/26/1987,,,,,,,1.02,",,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",64,",,0",78,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/27/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",56,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/28/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",48,",,0",74,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/29/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",57,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/30/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",64,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/1/1987,,,,,,,0,",,0,1700",0,"P,,0,",0,",,0,",79,",,0",64,",,0",76,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/2/1987,,,,,,,0.52,",,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",64,",,0",72,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/3/1987,,,,,,,0.46,",,0,1700",0,"P,,0,",0,"P,,0,",77,",,0",64,",,0",74,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/4/1987,,,,,,,0.9,",,0,1700",0,"P,,0,",0,"P,,0,",77,",,0",63,",,0",73,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/5/1987,,,,,,,0.16,",,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",64,",,0",78,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/6/1987,,,,,,,0.03,",,0,1700",0,"P,,0,",0,"P,,0,",81,",,0",63,",,0",80,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/7/1987,,,,,,,0.02,",,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",62,",,0",81,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/8/1987,,,,,,,0.07,",,0,1700",0,"P,,0,",0,"P,,0,",81,",,0",63,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/9/1987,,,,,,,0.22,",,0,1700",0,"P,,0,",0,"P,,0,",85,",,0",58,",,0",83,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/10/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",61,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/11/1987,,,,,,,0.62,",,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",65,",,0",69,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/12/1987,,,,,,,0.21,",,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",63,",,0",77,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/13/1987,,,,,,,0.27,",,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",62,",,0",76,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/14/1987,,,,,,,0.44,",,0,1700",0,"P,,0,",0,"P,,0,",76,",,0",62,",,0",74,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/15/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",74,",,0",55,",,0",69,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/16/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",53,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/17/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",81,",,0",53,",,0",80,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/18/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",59,",,0",80,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/19/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",59,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/20/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",86,",,0",60,",,0",84,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/21/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",62,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/22/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",85,",,0",62,",,0",83,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/23/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",62,",,0",85,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/24/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",63,",,0",85,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/25/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",89,",,0",62,",,0",87,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/26/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",88,",,0",64,",,0",86,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/27/1987,,,,,,,0,"T,,0,1700",0,"P,,0,",0,"P,,0,",86,",,0",64,",,0",83,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/28/1987,,,,,,,0.28,",,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",61,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/29/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",52,",,0",83,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/30/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",60,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/31/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",63,",,0",84,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/1/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,",,0,",86,",,0",64,",,0",84,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/2/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",88,",,0",64,",,0",86,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/3/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",90,",,0",66,",,0",85,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/4/1987,,,,,,,0.48,",,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",65,",,0",86,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/5/1987,,,,,,,0.18,",,0,1700",0,"P,,0,",0,"P,,0,",86,",,0",67,",,0",85,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/6/1987,,,,,,,0.18,",,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",63,",,0",86,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/7/1987,,,,,,,0.04,",,0,1700",0,"P,,0,",0,"P,,0,",86,",,0",66,",,0",84,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/8/1987,,,,,,,0.45,",,0,1700",0,"P,,0,",0,"P,,0,",85,",,0",64,",,0",84,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/9/1987,,,,,,,0.85,",,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",64,",,0",71,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/10/1987,,,,,,,0.25,",,0,1700",0,"P,,0,",0,"P,,0,",79,",,0",62,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/11/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",62,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/12/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",65,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/13/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",82,",,0",62,",,0",81,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/14/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",83,",,0",58,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/15/1987,,,,,,,0,"T,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",60,",,0",74,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/16/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",59,",,0",83,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/17/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",63,",,0",80,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/18/1987,,,,,,,0,"T,,0,1700",0,"P,,0,",0,"P,,0,",84,",,0",66,",,0",81,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/19/1987,,,,,,,0.01,",,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",64,",,0",85,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/20/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",58,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/21/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",89,",,0",59,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/22/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",91,",,0",65,",,0",88,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/23/1987,,,,,,,0.55,",,0,1700",0,"P,,0,",0,"P,,0,",88,",,0",64,",,0",66,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/24/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",54,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/25/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",81,",,0",52,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/26/1987,,,,,,,0,"T,,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",62,",,0",85,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/27/1987,,,,,,,0,"T,,0,1700",0,"P,,0,",0,"P,,0,",87,",,0",69,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/28/1987,,,,,,,1.03,",,0,1700",0,"P,,0,",0,"P,,0,",79,",,0",64,",,0",73,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/29/1987,,,,,,,0.1,",,0,1700",0,"P,,0,",0,"P,,0,",73,",,0",56,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/30/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",76,",,0",48,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/31/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",75,",,0",56,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/1/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,",,0,",74,",,0",54,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/2/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",46,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/3/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",79,",,0",49,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/4/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",59,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/5/1987,,,,,,,0.18,",,0,1700",0,"P,,0,",0,"P,,0,",75,",,0",57,",,0",63,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/6/1987,,,,,,,0.17,",,0,1700",0,"P,,0,",0,"P,,0,",69,",,0",59,",,0",69,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/7/1987,,,,,,,1.91,",,0,1700",0,"P,,0,",0,"P,,0,",69,",,0",63,",,0",66,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/8/1987,,,,,,,0.02,",,0,1700",0,"P,,0,",0,"P,,0,",76,",,0",59,",,0",74,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/9/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",74,",,0",58,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/10/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",80,",,0",57,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/11/1987,,,,,,,0.09,",,0,1700",0,"P,,0,",0,"P,,0,",79,",,0",64,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/12/1987,,,,,,,1.19,",,0,1700",0,"P,,0,",0,"P,,0,",71,",,0",60,",,0",70,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/13/1987,,,,,,,0.06,",,0,1700",0,"P,,0,",0,"P,,0,",74,",,0",62,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/14/1987,,,,,,,0.92,",,0,1700",0,"P,,0,",0,"P,,0,",76,",,0",54,",,0",74,",,0,1700",1,",,0",,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/15/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",56,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/16/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",77,",,0",61,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/17/1987,,,,,,,0.03,",,0,1700",0,"P,,0,",0,"P,,0,",78,",,0",63,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/18/1987,,,,,,,0,",,0,1700",0,"P,,0,",0,"P,,0,",77,",,0",63,",,0",74,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/19/1987,,,,,,,0.76,",,0,1700",0,"P,,0,",0,"P,,0,",74,",,0",62,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/20/1987,,,,,,,0.02,",,0,1700",0,"P,,0,",0,"P,,0,",72,",,0",54,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/21/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",71,",,0",47,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/22/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",68,",,0",45,",,0",59,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/23/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",68,",,0",45,",,0",67,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/24/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",70,",,0",48,",,0",66,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/25/1987,,,,,,,0,"P,,0,1700",0,"P,,0,",0,"P,,0,",72,",,0",50,",,0",69,",,0,1700",,,,,,,,,,,,
